B06007_002E,B06007_003E,B06007_004E,B06007_005E,B06007_006E,B06010_002E,B06010_003E,B06010_004E,B06010_005E,B06010_006E,B06010_007E,B06010_008E,B06010_009E,B06010_010E,B06010_011E,B06009_002E,B06009_003E,B06009_004E,B06009_005E,B06009_006E,B06008_007E,state,county,tract
4790,145,145,0,175,560,3943,505,512,516,504,456,473,201,776,114,725,1239,1147,847,948,12,109,021406
1323,26,8,18,129,115,1281,172,126,197,148,288,100,68,182,45,216,315,393,224,288,12,109,021407
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,109,990100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,109,990200
913,86,14,72,28,248,653,325,111,104,60,32,10,0,11,224,306,166,56,18,375,12,111,380100
1902,150,95,55,471,537,1522,758,235,307,58,103,51,0,10,618,632,289,178,8,978,12,111,380200
4643,326,114,212,291,1043,3117,1459,492,510,331,158,82,17,68,1139,1440,698,109,48,2933,12,111,380300
3050,2327,1063,1264,423,839,4152,1192,623,1159,415,340,121,98,204,919,1534,1085,200,122,1871,12,111,380400
3343,1673,742,931,529,953,3913,1063,585,884,559,417,168,122,115,1139,1242,932,273,115,1687,12,111,380500
2069,1767,770,997,279,917,2653,677,406,774,373,275,89,16,43,919,968,713,156,46,1104,12,111,380600
5590,1430,868,562,768,1380,5327,979,1011,1303,534,661,507,81,251,819,1906,1547,583,238,2338,12,111,380700
2849,313,214,99,214,817,2317,638,457,386,291,271,134,23,117,614,975,709,167,124,1324,12,111,380800
2048,257,39,218,56,597,1583,450,311,378,224,117,38,56,9,286,860,549,114,33,1070,12,111,380901
5003,321,190,131,98,809,3591,989,744,610,445,452,141,35,175,990,1180,1102,317,210,3051,12,111,380902
979,52,52,0,33,105,883,211,138,137,135,99,99,3,61,135,218,341,129,46,475,12,111,381000
6539,196,152,44,68,725,5312,699,729,1080,988,1132,429,150,105,457,2386,1856,354,166,2552,12,111,381101
4153,254,147,107,264,391,4031,727,556,692,810,561,212,147,326,509,1374,1523,487,291,573,12,111,381102
3094,119,90,29,145,185,3155,414,359,626,410,526,219,113,488,174,738,988,761,627,287,12,111,381204
3681,71,46,25,91,292,3339,386,445,552,476,400,243,149,688,40,618,1514,628,631,368,12,111,381300
3758,257,45,212,144,732,2949,424,402,568,613,577,138,77,150,534,1280,878,286,155,1087,12,111,381401
3990,1413,658,755,398,890,4017,886,733,892,498,325,334,79,270,918,1580,1226,417,200,1935,12,111,381402
9952,1167,606,561,786,1712,8795,1369,1469,1927,1101,1253,517,349,810,1284,2829,2996,1235,741,2709,12,111,381502
7873,1216,934,282,454,1531,6766,1121,717,1690,1315,940,500,77,406,908,2548,2509,832,261,2217,12,111,381503
5237,192,120,72,84,399,4817,823,840,1114,807,576,366,203,88,488,1844,1675,496,279,1547,12,111,381601
3071,197,94,103,121,204,3079,458,527,769,505,422,248,47,103,492,972,862,405,215,461,12,111,381602
5186,384,226,158,322,252,5447,817,767,1372,892,593,377,185,444,696,2129,1532,529,485,375,12,111,381603
2966,44,44,0,124,147,2976,507,299,357,430,458,269,123,533,99,916,858,737,463,114,12,111,381701
1950,75,52,23,43,122,1946,332,325,360,230,317,157,48,177,199,931,457,201,243,65,12,111,381702
3714,5869,3785,2084,504,1775,6065,1617,659,1301,714,689,516,164,405,1258,1993,1760,832,621,2734,12,086,010500
2818,1775,1285,490,310,866,3389,469,315,502,421,532,380,144,626,258,837,1147,825,325,1623,12,086,010604
3022,3260,2191,1069,328,1088,4946,735,740,1022,527,859,540,139,384,1014,1634,1388,680,360,1879,12,086,010606
2233,2861,1759,1102,77,740,3773,625,410,872,477,707,378,139,165,538,1090,1270,539,264,1260,12,086,010608
2275,2763,1157,1606,388,1082,3736,950,523,957,599,290,204,104,109,718,1230,1216,600,165,1346,12,086,010609
2421,1627,961,666,259,789,2920,549,345,382,204,353,334,223,530,363,634,823,752,437,1026,12,086,010610
3727,5075,3496,1579,316,1108,6389,653,503,779,994,1354,846,288,972,406,1276,2566,1291,1087,1686,12,086,010612
2115,2621,1411,1210,288,702,3259,686,390,518,320,658,311,32,344,396,742,821,1033,484,874,12,086,010613
3175,4568,2936,1632,227,1261,4614,923,868,891,712,581,273,141,225,648,2065,1089,634,178,1830,12,086,010614
2286,3824,2299,1525,341,1114,3882,546,346,666,772,569,358,273,352,379,742,1508,975,353,1160,12,086,010617
5195,7509,3852,3657,231,2689,7823,1857,1052,1639,1161,961,585,103,465,2194,2421,2394,757,389,3179,12,086,010703
3865,6300,3438,2862,382,1890,7026,2229,977,1546,728,612,584,195,155,1804,1798,1729,1010,290,3180,12,086,010704
1971,4702,2671,2031,190,1322,4255,1280,692,1019,586,313,176,67,122,1074,1402,1395,295,68,1495,12,086,010801
3400,3833,1941,1892,249,884,4973,1532,793,1280,723,424,116,35,70,1512,1467,1219,519,109,1675,12,086,010802
1504,4061,1980,2081,227,1270,3533,1200,687,704,406,356,83,35,62,1413,1217,731,171,78,1289,12,086,010900
2347,5984,2579,3405,719,1871,5804,2002,972,1409,789,369,152,78,33,2512,1742,1185,581,36,1908,12,086,011001
1315,3026,1791,1235,109,1017,2662,798,417,738,232,238,171,62,6,969,1193,424,187,94,1022,12,086,011003
1561,4527,2551,1976,171,1077,4350,1064,763,821,616,582,232,82,190,1535,1444,1028,515,98,1378,12,086,011005
2884,3588,2336,1252,60,990,4303,915,403,549,642,844,245,212,493,383,867,1858,808,376,1502,12,086,011007
993,2761,1960,801,193,560,2637,426,261,519,370,576,208,81,196,229,691,1250,396,142,702,12,086,011008
2121,2836,1996,840,219,838,3174,752,123,242,528,440,482,110,497,441,848,1091,669,448,1127,12,086,011009
2195,5980,1957,4023,245,1437,5462,1655,895,1185,1005,560,80,34,48,2704,1708,1095,267,192,1283,12,086,011101
3478,2754,1693,1061,29,734,4508,820,506,736,493,747,391,115,700,875,1160,1474,614,190,1987,12,086,011102
3172,3412,2260,1152,17,1277,3966,1038,549,827,444,432,259,205,212,1098,1373,1228,314,204,2290,12,086,011201
1751,4775,2078,2697,223,1230,4362,1075,775,1176,511,320,192,71,242,2136,935,1055,330,67,1432,12,086,011202
3979,3258,1345,1913,1196,1876,4827,1894,620,916,698,411,209,30,49,2579,1713,1029,246,37,2487,12,086,011300
8936,6505,5138,1367,1749,2194,11038,1937,1297,1486,1236,2197,871,483,1531,1323,2806,3538,2227,1155,4447,12,086,011401
2362,3380,1881,1499,1002,1385,3989,1334,684,972,497,201,155,41,105,1589,1313,941,133,103,1711,12,086,011403
3995,4371,2333,2038,383,4344,3364,907,681,1068,374,231,60,17,26,2887,1929,1337,270,64,3052,12,086,011404
1457,4043,1957,2086,903,1038,4460,1135,525,719,527,535,298,206,515,988,1229,1213,588,435,1433,12,086,011500
1546,4068,2499,1569,240,786,4070,984,352,436,376,743,541,164,474,318,831,1386,1032,551,787,12,086,011600
1002,5848,2601,3247,136,1353,4741,1369,482,988,605,803,267,96,131,800,1842,1648,390,302,847,12,086,011700
1042,2004,1094,910,217,467,2519,571,328,384,248,453,252,98,185,331,819,649,419,198,717,12,086,011800
956,4033,2432,1601,104,961,3500,747,432,476,555,582,332,61,315,392,942,1446,611,388,1199,12,086,011900
578,7261,2914,4347,391,1524,5686,950,1050,1424,1230,641,196,59,136,1029,1927,1672,1004,336,964,12,086,012000
1951,12627,6910,5717,642,2562,10183,1949,1182,2295,1625,1738,818,149,427,1247,3498,3555,1434,654,2674,12,086,012100
1037,4342,2989,1353,10,690,4098,786,416,742,511,551,411,288,393,589,1401,1446,477,249,1737,12,086,012200
821,6050,3538,2512,220,1216,5022,1251,364,578,738,922,666,137,366,580,1338,1809,913,361,1275,12,086,012300
1158,7805,4534,3271,461,1653,6022,1151,812,1007,754,781,376,320,821,1178,1195,2153,1482,581,1722,12,086,012400
512,5953,2485,3468,8,1148,4555,1017,760,957,538,669,295,111,208,1273,1656,1106,479,293,1058,12,086,012500
428,6584,3512,3072,36,1415,4718,1126,506,828,1014,760,190,68,226,943,1988,1197,542,222,841,12,086,012600
1142,5955,4533,1422,117,1021,4824,1017,448,708,446,750,404,151,900,535,863,1681,1101,669,1960,12,086,012700
1108,7088,4362,2726,292,1474,5914,1219,388,977,499,835,684,317,995,1083,1040,1935,1550,738,1671,12,086,012800
145,4093,1876,2217,0,737,3063,624,509,697,619,346,83,42,143,707,1006,829,537,130,443,12,086,012900
206,4543,2050,2493,119,676,3640,929,564,748,668,289,276,60,106,723,1224,886,686,152,548,12,086,013000
251,5036,2323,2713,0,760,3712,1039,653,918,527,347,179,32,17,810,1344,1012,460,82,499,12,086,013100
2096,650,570,80,306,326,2374,386,169,382,464,375,169,64,365,129,505,816,494,223,417,12,099,007733
1901,215,143,72,64,266,1587,205,123,188,160,291,130,91,399,54,375,563,465,151,326,12,099,007734
3846,590,430,160,656,1004,3252,499,213,346,414,309,327,199,945,170,752,869,1058,798,758,12,099,007735
1953,539,423,116,1084,281,2816,557,214,390,390,550,245,147,323,135,779,946,519,202,499,12,099,007736
2258,1195,759,436,551,667,2776,445,220,539,362,433,323,258,196,224,847,944,687,234,485,12,099,007738
1586,470,268,202,525,260,2220,478,249,317,372,440,156,67,141,105,797,613,515,164,303,12,099,007739
3022,1190,660,530,900,679,3824,734,515,445,366,528,505,213,518,202,835,1327,1013,484,743,12,099,007740
2718,770,701,69,588,319,3425,525,494,791,453,424,197,99,442,152,785,976,1062,444,251,12,099,007741
3681,671,278,393,712,586,4164,628,424,959,508,404,389,187,665,382,1179,1359,899,713,360,12,099,007742
3251,672,508,164,854,709,3334,543,236,509,499,427,259,111,750,106,662,1062,988,655,498,12,099,007743
2171,498,355,143,294,273,2638,366,359,523,500,359,217,58,256,209,730,756,678,406,77,12,099,007744
786,200,130,70,96,110,972,174,236,289,82,110,29,14,38,121,348,346,161,99,24,12,099,007746
2594,50,13,37,259,196,2707,326,308,824,383,218,128,108,412,438,696,619,853,297,200,12,099,007747
3602,424,338,86,623,546,3126,708,229,172,204,220,386,383,824,72,409,747,1112,698,454,12,099,007748
3832,537,363,174,842,882,3789,603,390,468,361,495,332,171,969,199,1138,1171,924,628,542,12,099,007749
2635,1245,866,379,461,702,2973,750,191,285,446,624,255,100,322,285,866,894,655,172,681,12,099,007750
2633,726,501,225,86,317,2758,523,313,376,155,460,459,102,370,310,477,846,621,402,685,12,099,007751
4974,837,656,181,830,637,4806,869,344,509,473,649,386,212,1364,221,783,1519,1282,932,786,12,099,007752
5587,1376,1218,158,896,1064,5848,1116,457,779,543,770,468,281,1434,144,743,1441,1730,1414,1173,12,099,007753
4050,261,148,113,307,164,4259,408,593,658,463,505,405,164,1063,176,702,1318,944,984,386,12,099,007754
4294,368,272,96,411,443,4324,418,484,578,473,801,635,115,820,127,906,1568,771,1108,662,12,099,007756
3876,280,195,85,229,328,3569,508,262,524,287,503,389,158,938,152,520,950,947,923,503,12,099,007757
3206,1580,881,699,723,752,3864,640,417,636,552,551,363,125,580,270,859,1059,894,551,764,12,099,007758
1201,153,98,55,186,252,1094,113,77,154,98,115,91,88,358,76,140,301,350,258,285,12,099,007759
2727,900,692,208,239,422,2758,278,273,420,190,467,312,115,703,103,603,835,644,608,560,12,099,007760
1385,140,63,77,250,215,1319,145,124,215,84,121,146,90,394,64,284,286,384,385,153,12,099,007762
5292,1015,804,211,419,825,4383,768,345,525,622,722,463,194,744,193,818,1090,1582,656,1133,12,099,007763
1533,212,172,40,51,144,1501,128,135,351,275,132,162,75,243,50,452,486,269,157,331,12,099,007764
6073,1708,1455,253,1273,1298,5996,1180,481,731,493,547,775,235,1554,251,920,1816,1752,1250,1213,12,099,007765
1546,513,386,127,1199,318,2428,480,229,657,411,275,134,114,128,330,818,755,257,216,316,12,099,007766
1846,792,540,252,1117,497,2810,688,257,493,616,397,172,92,95,316,808,733,473,230,535,12,099,007767
5146,376,251,125,175,617,4466,484,248,656,481,725,608,157,1107,287,1005,1514,932,658,1209,12,099,007805
3635,1233,894,339,301,848,3764,657,199,586,611,439,469,187,616,305,1425,1129,578,273,1622,12,099,007808
2668,426,211,215,166,405,2453,437,336,417,354,199,251,121,338,421,800,675,361,167,985,12,099,007809
4257,1131,717,414,182,544,4384,886,434,572,957,574,413,79,469,492,1553,1564,590,132,1500,12,099,007812
3882,1322,817,505,868,648,4470,529,433,960,656,878,474,170,370,450,1276,1589,558,334,1230,12,099,007813
1722,24,17,7,231,214,1615,185,106,209,117,163,198,55,582,31,246,499,498,455,245,12,099,007814
6166,1210,958,252,551,867,5859,1094,552,1020,811,889,582,300,611,586,1810,1747,884,520,2310,12,099,007817
1680,304,128,176,146,540,1412,366,126,226,87,123,84,71,329,335,364,376,329,248,751,12,099,007818
2268,247,162,85,244,352,2096,321,158,356,421,224,236,76,304,204,768,719,248,204,785,12,099,007820
2261,459,326,133,76,416,2121,323,172,325,415,344,166,112,264,266,807,810,206,112,1139,12,099,007821
5307,483,185,298,145,557,4531,768,441,582,538,503,543,140,1016,282,1294,1357,918,523,1515,12,099,007822
3710,128,112,16,131,365,2974,351,319,331,371,540,378,108,576,116,704,1138,689,343,927,12,099,007823
1286,80,62,18,94,288,1026,140,91,97,72,136,87,45,358,62,160,376,300,197,384,12,099,007828
3123,193,90,103,119,217,2916,363,216,365,328,376,336,214,718,76,623,808,793,637,359,12,099,007830
2956,757,450,307,290,389,2779,668,362,664,299,467,189,20,110,388,984,876,355,107,626,12,111,381802
4345,776,540,236,352,715,4413,654,759,1062,716,581,261,96,284,729,1499,1438,402,274,1070,12,111,381803
4219,252,162,90,123,515,3506,560,474,810,487,457,259,194,265,331,1355,1277,316,161,918,12,111,381804
5241,1022,347,675,450,807,5346,900,351,976,802,776,567,320,654,310,1742,1886,1182,616,875,12,111,381900
6431,1137,717,420,986,1658,5525,1460,504,990,597,807,558,234,375,590,2480,2068,463,304,1931,12,111,382002
7843,1256,662,594,864,993,7348,1289,786,1709,1276,829,643,192,624,727,2226,2873,718,543,1895,12,111,382003
5885,641,344,297,818,999,5740,918,721,1012,650,785,542,305,807,571,1686,2001,1193,626,994,12,111,382006
3425,884,604,280,518,743,3407,581,491,733,530,503,247,108,214,617,1457,1018,361,74,782,12,111,382007
4832,1233,789,444,777,1140,4775,819,665,1054,678,845,261,82,371,789,1459,1869,532,258,1378,12,111,382008
3165,680,527,153,389,342,3361,725,588,735,388,555,133,36,201,289,1154,1185,364,158,648,12,111,382009
1875,92,57,35,274,264,1886,401,282,508,295,183,123,29,65,283,740,584,180,72,389,12,111,382010
14898,4514,2995,1519,1828,2274,15021,3098,1907,1885,3200,2741,956,356,878,1624,4638,5420,1573,1128,3639,12,111,382106
15725,1777,1136,641,1920,2620,14643,2853,1130,2659,1873,2022,1477,493,2136,1505,4465,5118,2824,1476,2800,12,111,382108
8150,1206,748,458,779,1517,7387,678,768,1180,881,1073,775,427,1605,313,1309,3172,1975,1443,930,12,111,382109
4783,1546,1051,495,523,915,4850,1191,428,723,738,647,600,170,353,584,1306,1610,634,364,1888,12,111,382110
10812,3171,1580,1591,644,1952,10473,2487,1255,1758,2201,1351,600,243,578,1657,3095,3505,1639,407,3413,12,111,382111
5750,931,587,344,655,1198,4980,807,546,1019,797,843,362,218,388,558,1656,1867,872,268,1689,12,111,382112
7789,2946,701,2245,1561,1815,8673,1724,840,1845,1593,1113,588,303,667,2109,3110,2561,777,400,1915,12,111,382113
5794,359,254,105,271,626,5236,865,1024,1071,647,546,402,147,534,1166,1807,1397,717,400,1437,12,111,382200
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,111,980000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,111,990000
3150,28,22,6,19,435,2480,385,248,619,396,320,272,68,172,400,1096,738,224,169,1504,12,113,010100
3363,30,4,26,44,415,2701,560,314,385,399,356,386,84,217,319,1194,763,423,138,1808,12,113,010200
11109,282,270,12,393,1383,8317,1642,632,1083,1000,1006,1159,401,1394,669,1715,2645,1994,958,3568,12,113,010300
2415,32,15,17,18,272,1975,419,239,263,253,336,202,97,166,168,699,746,254,62,888,12,113,010400
7253,84,75,9,227,1219,5425,623,648,800,902,1052,573,285,542,596,1686,1921,781,346,2476,12,113,010502
5579,102,98,4,42,628,4182,714,329,581,933,895,316,215,199,87,1261,1942,660,125,1667,12,113,010503
4194,170,137,33,117,442,3580,640,312,447,554,550,387,118,572,340,756,1369,878,256,1125,12,113,010504
5420,149,130,19,35,824,3996,1085,635,790,611,479,283,93,20,591,1471,1405,354,145,2156,12,113,010600
6194,202,161,41,491,889,5224,918,460,933,780,769,473,90,801,423,1187,1527,1187,787,2153,12,113,010702
5154,115,115,0,32,512,3967,688,439,721,421,641,457,161,439,248,1243,1412,653,288,1626,12,113,010704
3025,75,56,19,141,324,2337,468,317,477,346,239,251,43,196,209,866,739,357,54,942,12,113,010705
7990,355,319,36,130,1326,6015,1159,867,1024,1115,650,551,168,481,944,1913,2262,656,312,2931,12,113,010706
4098,83,79,4,48,552,3264,822,268,324,226,431,319,142,732,130,572,1104,916,361,1368,12,113,010707
4819,99,51,48,179,462,3920,700,445,642,627,485,357,200,464,414,1323,1079,495,466,1570,12,113,010708
4300,37,37,0,154,444,3441,757,374,529,323,441,332,203,482,331,921,1279,550,303,777,12,113,010802
8339,596,364,232,365,3663,4868,2113,562,633,582,489,282,41,166,2233,2785,1985,390,116,4237,12,113,010808
4795,15,15,0,64,660,3410,773,385,591,563,440,346,85,227,887,1019,1204,279,183,1981,12,113,010809
13088,82,82,0,750,1767,9677,1413,745,1468,1152,1642,1210,479,1568,331,1725,4317,2060,904,2480,12,113,010811
4306,90,82,8,143,387,3511,541,286,575,352,584,306,207,660,115,550,1074,989,612,1076,12,113,010812
4355,106,77,29,144,436,3521,572,298,492,503,648,353,106,549,138,576,1467,791,500,941,12,113,010813
5279,113,84,29,229,520,4254,832,363,592,558,437,418,294,760,201,943,1627,939,392,1107,12,113,010814
7658,214,120,94,431,1010,6224,1116,562,1241,778,1003,341,228,955,315,1914,2245,1136,554,1216,12,113,010815
4541,146,139,7,85,653,3530,701,261,474,587,565,317,120,505,211,976,1252,767,294,723,12,113,010817
9407,693,376,317,573,1591,7842,1419,748,1284,790,868,1057,277,1399,611,1827,3229,1402,723,1208,12,113,010819
2126,1632,590,1042,290,467,3128,870,228,827,435,389,249,29,101,710,1124,1025,357,149,530,12,071,040311
1144,567,406,161,157,373,1225,343,194,132,169,117,201,31,38,207,492,464,110,56,350,12,071,040312
768,707,391,316,47,249,1017,357,119,165,139,132,76,12,17,190,353,290,144,14,278,12,071,040313
1616,628,437,191,75,403,1537,394,164,249,375,125,171,21,38,313,715,440,112,62,645,12,071,040314
839,105,98,7,39,60,857,134,81,163,63,151,78,64,123,32,237,313,130,97,170,12,071,050103
2286,163,88,75,52,156,2250,441,289,495,340,259,161,63,202,237,633,729,379,270,146,12,071,050104
1824,39,23,16,50,259,1479,171,121,230,192,204,146,57,358,29,295,460,448,304,240,12,071,050105
3067,146,108,38,213,214,3044,494,165,611,390,464,308,52,560,102,808,1053,791,297,545,12,071,050106
3757,131,93,38,242,197,3735,550,485,773,451,365,452,327,332,171,1126,1262,654,505,358,12,071,050203
1612,211,133,78,146,304,1381,209,127,160,131,344,145,65,200,60,275,365,317,208,344,12,071,050204
1119,260,146,114,104,131,1163,190,102,306,245,182,67,28,43,126,447,298,136,88,213,12,071,050205
2550,525,317,208,47,460,2286,433,125,507,254,477,270,74,146,170,489,581,491,170,887,12,071,050206
1993,31,22,9,133,212,1791,227,148,249,218,232,180,80,457,47,309,396,719,320,109,12,071,050207
4403,825,406,419,93,809,3938,535,241,876,804,762,425,114,181,554,1244,1290,622,282,931,12,071,050208
5881,1585,774,811,709,972,5996,949,647,1208,1069,980,450,125,568,1138,1629,1832,805,222,1566,12,071,050209
2893,49,41,8,159,175,2926,431,277,270,290,261,210,84,1103,39,325,596,1218,815,83,12,071,050305
1822,57,48,9,63,129,1613,229,103,302,226,241,189,48,275,46,632,433,362,183,188,12,071,050306
4037,28,28,0,267,357,3753,326,320,356,242,373,426,160,1550,109,449,1097,1288,1121,222,12,071,050307
6239,1770,998,772,636,1064,6441,1008,1024,1223,578,1166,511,174,757,849,1904,2054,1128,661,564,12,071,050308
4843,174,174,0,535,280,5137,811,352,623,659,679,535,215,1263,103,1112,1570,1323,1081,196,12,071,050310
5786,260,168,92,490,544,5102,800,322,619,444,565,572,267,1513,65,899,1359,1518,1317,522,12,071,050311
2215,369,222,147,227,389,2309,430,299,700,266,195,232,82,105,267,811,930,294,170,244,12,071,050312
4544,606,237,369,471,673,4599,494,406,657,651,501,597,197,1096,443,820,1229,1721,666,283,12,071,050313
3865,13,13,0,457,301,3934,652,413,339,726,348,333,126,997,177,954,1237,904,876,197,12,071,050314
4507,5416,2297,3119,665,1668,7467,999,802,1900,1583,1113,519,150,401,2855,1880,1188,1056,447,1421,12,071,050400
3500,2309,1305,1004,84,447,4490,838,644,1306,413,335,358,122,474,1071,1086,879,816,385,675,12,071,050500
2608,129,83,46,100,112,2559,321,361,317,415,279,420,40,406,84,798,909,430,290,310,12,071,050601
4239,236,95,141,68,244,4149,527,339,667,971,490,322,163,670,316,1097,1422,819,413,387,12,071,050602
